"Date","Price","Open","High","Low","Vol.","Change %"
"07/07/2014","56.800","56.900","56.900","56.800","1.81M","-0.18%"
"07/04/2014","56.900","56.300","56.950","56.300","1.21M","0.00%"
"07/03/2014","56.900","56.600","56.900","56.600","1.36M","0.71%"
"07/02/2014","56.500","56.450","56.500","56.000","371.86K","0.09%"
"07/01/2014","56.450","55.950","56.450","55.750","168.14K","0.80%"
"06/30/2014","56.000","56.050","56.050","55.500","500.19K","-0.09%"
"06/27/2014","56.050","56.400","56.400","55.200","570.67K","-0.62%"
"06/26/2014","56.400","55.950","56.400","55.850","1.52M","1.53%"
"06/25/2014","55.550","55.500","55.950","55.500","802.49K","0.09%"
"06/24/2014","55.500","55.200","55.950","55.200","577.99K","0.63%"
"06/23/2014","55.150","56.600","56.600","54.700","822.18K","-2.22%"
"06/20/2014","56.400","55.550","56.900","54.500","1.12M","1.08%"
"06/19/2014","55.800","56.000","56.000","54.100","520.72K","-0.36%"
"06/18/2014","56.000","54.800","56.000","54.600","2.46M","2.19%"
"06/17/2014","54.800","54.950","55.000","53.900","1.01M","-0.27%"
"06/16/2014","54.950","56.800","56.800","54.800","2.11M","-1.61%"
"06/13/2014","55.850","56.000","56.900","55.500","1.02M","-1.50%"
"06/11/2014","56.700","56.400","57.000","55.000","3.28M","0.98%"
"06/10/2014","56.150","55.900","56.300","54.800","1.15M","0.45%"
"06/09/2014","55.900","55.200","56.000","55.150","563.96K","1.27%"
"06/06/2014","55.200","55.200","56.000","54.900","699.90K","0.00%"
"06/05/2014","55.200","55.500","55.500","54.500","1.91M","0.00%"
"06/04/2014","55.200","56.650","56.650","55.200","581.63K","-1.78%"
"06/03/2014","56.200","55.400","56.200","55.200","2.05M","1.81%"
"06/02/2014","55.200","55.200","55.200","54.500","1.19M","1.85%"
"05/30/2014","54.200","55.800","55.850","54.200","4.94M","-4.07%"
"05/29/2014","56.500","56.800","56.800","56.000","814.28K","-0.53%"
"05/28/2014","56.800","57.000","57.000","56.050","649.60K","-0.35%"
"05/27/2014","57.000","56.650","57.000","56.200","162.49K","0.62%"
"05/26/2014","56.650","56.700","57.000","56.300","503.58K","-0.09%"
"05/23/2014","56.700","57.000","57.000","56.300","8.42M","-0.44%"
"05/22/2014","56.950","56.100","56.950","56.100","2.68M","1.52%"
"05/21/2014","56.100","57.000","57.000","56.050","471.72K","-1.58%"
"05/20/2014","57.000","57.050","57.050","56.950","7.99M","0.00%"
"05/19/2014","57.000","57.000","57.200","56.100","1.32M","0.00%"
"05/16/2014","57.000","57.000","58.200","56.200","2.06M","0.00%"
"05/15/2014","57.000","56.900","57.000","56.600","551.74K","0.18%"
"05/14/2014","56.900","56.950","57.050","56.600","2.18M","0.26%"
"05/13/2014","56.750","56.900","57.000","56.500","1.47M","0.44%"
"05/12/2014","56.500","56.500","56.600","56.100","621.34K","0.00%"
"05/09/2014","56.500","56.400","56.700","56.400","2.86M","0.80%"
"05/08/2014","56.050","56.450","56.500","56.050","994.08K","-0.88%"
"05/07/2014","56.550","56.550","56.600","56.150","1.35M","0.00%"
"05/06/2014","56.550","56.550","56.700","56.500","2.28M","0.00%"
"05/05/2014","56.550","56.600","56.600","56.550","2.39M","-0.09%"
"05/02/2014","56.600","56.600","56.600","56.500","1.23M","0.00%"
"04/30/2014","56.600","56.600","56.650","56.500","2.54M","0.00%"
"04/29/2014","56.600","56.300","56.800","56.300","1.40M","0.53%"
"04/28/2014","56.300","57.100","57.100","56.300","356.20K","-1.40%"
"04/25/2014","57.100","58.500","59.000","57.100","902.54K","-3.22%"
"04/24/2014","59.000","58.300","59.050","58.050","858.28K","1.20%"
"04/23/2014","58.300","58.950","59.150","58.100","946.40K","0.17%"
"04/22/2014","58.200","58.050","59.050","58.050","2.38M","0.26%"
"04/21/2014","58.050","58.100","58.450","57.900","4.78M","0.26%"
"04/16/2014","57.900","58.000","58.200","57.850","1.81M","-0.26%"
"04/15/2014","58.050","57.950","58.300","57.500","1.03M","0.96%"
"04/14/2014","57.500","57.450","57.550","57.200","334.93K","0.26%"
"04/11/2014","57.350","57.500","57.550","57.100","1.94M","0.00%"
"04/10/2014","57.350","57.450","57.900","57.150","1.63M","0.09%"
"04/08/2014","57.300","57.200","57.850","57.000","2.08M","0.17%"
"04/07/2014","57.200","56.450","57.200","56.100","1.15M","1.96%"
"04/04/2014","56.100","57.900","57.900","56.100","546.63K","-2.09%"
"04/03/2014","57.300","57.000","57.950","56.750","2.07M","0.61%"
"04/02/2014","56.950","56.950","57.100","56.800","1.84M","0.09%"
"04/01/2014","56.900","56.000","56.900","55.950","1.38M","1.61%"
"03/31/2014","56.000","55.550","56.500","55.550","3.03M","0.90%"
"03/28/2014","55.500","54.600","56.100","54.600","2.54M","0.54%"
"03/27/2014","55.200","55.550","56.400","54.900","1.18M","-1.43%"
"03/26/2014","56.000","55.900","56.400","55.500","1.54M","0.09%"
"03/25/2014","55.950","56.400","56.400","55.600","1.03M","-1.76%"
"03/24/2014","56.950","56.400","57.400","56.200","1.00M","2.52%"
"03/21/2014","55.550","58.850","58.850","55.500","5.30M","-4.88%"
"03/20/2014","58.400","58.000","59.000","58.000","5.18M","-2.99%"
"03/19/2014","60.200","60.250","60.950","59.100","16.22M","0.00%"
"03/18/2014","60.200","59.800","60.350","58.100","2.00M","0.58%"
"03/17/2014","59.850","59.000","59.850","57.750","1.81M","1.44%"
"03/14/2014","59.000","58.200","59.000","57.250","1.26M","0.00%"
"03/13/2014","59.000","60.000","60.000","58.550","349.43K","-1.91%"
"03/12/2014","60.150","61.500","61.500","59.800","1.86M","-2.20%"
"03/11/2014","61.500","60.000","61.500","60.000","1.32M","2.50%"
"03/10/2014","60.000","59.750","61.000","59.450","1.69M","0.00%"
"03/07/2014","60.000","61.000","61.600","59.750","1.07M","-1.64%"
"03/06/2014","61.000","60.200","61.300","60.100","1.74M","1.33%"
"03/05/2014","60.200","59.450","60.300","59.450","2.07M","1.18%"
"03/04/2014","59.500","58.550","59.700","58.550","1.94M","1.62%"
"03/03/2014","58.550","57.400","59.200","57.400","1.12M","-0.76%"
"02/28/2014","59.000","57.000","59.000","56.050","3.11M","2.97%"
"02/27/2014","57.300","57.450","57.450","57.000","1.82M","-0.26%"
"02/26/2014","57.450","56.300","57.500","56.000","810.92K","2.22%"
"02/25/2014","56.200","56.300","56.400","56.000","2.24M","-0.09%"
"02/24/2014","56.250","56.300","56.350","56.150","1.85M","0.00%"
"02/21/2014","56.250","56.200","56.500","55.650","1.37M","0.09%"
"02/20/2014","56.200","55.600","56.250","55.200","1.82M","1.35%"
"02/19/2014","55.450","54.850","55.550","54.850","1.70M","0.82%"
"02/18/2014","55.000","55.250","55.450","55.000","868.00K","-0.45%"
"02/17/2014","55.250","55.000","55.400","55.000","1.13M","0.45%"
"02/14/2014","55.000","55.100","55.100","55.000","399.26K","0.00%"
"02/13/2014","55.000","55.000","55.000","54.000","1.01M","0.00%"
"02/12/2014","55.000","54.000","55.150","54.000","4.21M","0.18%"
"02/11/2014","54.900","52.500","54.900","52.500","1.34M","4.47%"
"02/10/2014","52.550","52.550","52.750","52.200","655.40K","-0.10%"
"02/07/2014","52.600","51.000","52.600","51.000","1.43M","4.16%"
"02/06/2014","50.500","50.200","51.000","50.200","1.35M","-0.10%"
"02/05/2014","50.550","50.150","51.050","50.150","1.46M","0.90%"
"02/04/2014","50.100","51.350","51.350","50.050","1.02M","-2.72%"
"02/03/2014","51.500","51.950","51.950","51.100","1.88M","-0.96%"
"01/30/2014","52.000","51.500","53.500","50.500","3.41M","0.00%"
"01/29/2014","52.000","51.950","52.800","51.600","2.49M","0.19%"
"01/28/2014","51.900","52.350","52.500","51.650","765.59K","-1.33%"
"01/27/2014","52.600","53.100","53.250","52.500","1.29M","-2.95%"
"01/24/2014","54.200","53.900","54.500","53.000","2.33M","-0.55%"
"01/23/2014","54.500","54.150","54.750","54.150","372.39K","-0.46%"
"01/22/2014","54.750","52.600","55.000","52.600","1.40M","4.09%"
"01/21/2014","52.600","53.500","53.700","52.500","399.16K","-0.75%"
"01/20/2014","53.000","52.750","53.850","52.750","197.47K","0.47%"
"01/17/2014","52.750","54.200","54.200","52.750","128.81K","-1.03%"
"01/16/2014","53.300","54.200","54.200","53.250","470.90K","-1.66%"
"01/15/2014","54.200","52.000","54.200","52.000","379.79K","2.26%"
"01/14/2014","53.000","52.000","53.000","52.000","587.70K","1.24%"
"01/13/2014","52.350","51.650","53.000","51.650","1.02M","1.65%"
"01/10/2014","51.500","54.150","54.150","51.500","671.58K","-4.98%"
"01/09/2014","54.200","54.150","54.200","53.300","285.42K","-0.55%"
"01/08/2014","54.500","53.300","54.550","53.300","288.61K","0.28%"
"01/07/2014","54.350","54.400","54.400","53.600","1.12M","-0.09%"
